timestamp,btc_dominance,active_cryptocurrencies,active_market_pairs,active_exchanges
2025-04-04T05:20:00.000Z,62.0059,10413,103920,819
2025-04-04T05:25:00.000Z,62.019,10413,103921,819
2025-04-04T05:30:00.000Z,62.0079,10413,103922,819
2025-04-04T05:35:00.000Z,62.005,10413,103922,819
2025-04-04T05:40:00.000Z,62.0005,10413,103922,819
2025-04-04T05:45:00.000Z,61.9857,10413,103923,819
2025-04-04T05:50:00.000Z,61.977,10413,103923,819
2025-04-04T05:55:00.000Z,61.9794,10413,103923,819
2025-04-04T06:00:00.000Z,61.9773,10413,103924,819
2025-04-04T06:05:00.000Z,61.9509,10413,103925,819
2025-04-04T06:10:00.000Z,61.9627,10413,103925,819
2025-04-04T06:15:00.000Z,61.9739,10413,103927,819
2025-04-04T06:20:00.000Z,61.973,10413,103928,819
2025-04-04T06:25:00.000Z,61.9705,10413,103928,819
2025-04-04T06:30:00.000Z,61.9772,10413,103928,819
2025-04-04T06:35:00.000Z,61.9735,10413,103928,819
2025-04-04T06:40:00.000Z,61.9751,10413,103928,819
2025-04-04T06:45:00.000Z,61.9827,10413,103928,819
2025-04-04T06:50:00.000Z,61.9772,10413,103928,819
2025-04-04T06:55:00.000Z,61.9875,10413,103929,819
2025-04-04T07:00:00.000Z,61.992,10413,103930,819
2025-04-04T07:05:00.000Z,61.9955,10413,103930,819
2025-04-04T07:10:00.000Z,61.9923,10413,103933,819
2025-04-04T07:15:00.000Z,62.0162,10413,103933,819
2025-04-04T07:20:00.000Z,61.9973,10413,103934,819
2025-04-04T07:25:00.000Z,62.0064,10414,103937,819
2025-04-04T07:30:00.000Z,62.0204,10414,103937,819
2025-04-04T07:35:00.000Z,62.0066,10414,103939,819
2025-04-04T07:40:00.000Z,62.0013,10413,103941,819
2025-04-04T07:45:00.000Z,62.0221,10414,103943,819
2025-04-04T07:50:00.000Z,62.0382,10414,103943,819
2025-04-04T07:55:00.000Z,62.0423,10414,103943,819
2025-04-04T08:00:00.000Z,62.0558,10415,103944,819
2025-04-04T08:05:00.000Z,62.0793,10415,103946,819
2025-04-04T08:10:00.000Z,62.0948,10416,103951,819
2025-04-04T08:15:00.000Z,62.0949,10417,103953,819
2025-04-04T08:20:00.000Z,62.1113,10417,103954,819
2025-04-04T08:25:00.000Z,62.1052,10417,103956,819
2025-04-04T08:30:00.000Z,62.1081,10417,103956,819
2025-04-04T08:35:00.000Z,62.1165,10417,103956,819
2025-04-04T08:40:00.000Z,62.1289,10417,103956,819
2025-04-04T08:45:00.000Z,62.1307,10417,103957,819
2025-04-04T08:50:00.000Z,62.137,10418,103957,819
2025-04-04T08:55:00.000Z,62.1051,10418,103958,819
2025-04-04T09:00:00.000Z,62.0999,10418,103958,819
2025-04-04T09:05:00.000Z,62.0901,10418,103958,819
2025-04-04T09:10:00.000Z,62.1,10418,103958,819
2025-04-04T09:15:00.000Z,62.1182,10418,103958,819
2025-04-04T09:20:00.000Z,62.1279,10418,103958,819
2025-04-04T09:25:00.000Z,62.123,10418,103959,819
2025-04-04T09:30:00.000Z,62.1161,10418,103959,819
2025-04-04T09:35:00.000Z,62.1334,10418,103959,819
2025-04-04T09:40:00.000Z,62.1443,10418,103959,819
2025-04-04T09:45:00.000Z,62.1485,10418,103959,819
2025-04-04T09:50:00.000Z,62.1358,10418,103960,819
2025-04-04T09:55:00.000Z,62.1289,10418,103960,819
2025-04-04T10:00:00.000Z,62.1511,10418,103959,819
2025-04-04T10:05:00.000Z,62.1503,10418,103964,819
2025-04-04T10:10:00.000Z,62.0621,10418,103966,819
2025-04-04T10:15:00.000Z,62.0615,10418,103967,819
2025-04-04T10:20:00.000Z,62.0764,10418,103967,819
2025-04-04T10:25:00.000Z,61.9954,10418,103969,819
2025-04-04T10:30:00.000Z,62.0211,10418,103969,819
2025-04-04T10:35:00.000Z,62.0145,10418,103969,819
2025-04-04T10:40:00.000Z,62.0453,10418,103970,819
2025-04-04T10:45:00.000Z,62.0212,10418,103970,819
2025-04-04T10:50:00.000Z,62.0382,10418,103970,819
2025-04-04T10:55:00.000Z,61.9944,10418,103970,819
2025-04-04T11:00:00.000Z,62.0477,10418,103970,819
2025-04-04T11:05:00.000Z,62.0506,10418,103973,819
2025-04-04T11:10:00.000Z,62.0199,10418,103973,819
2025-04-04T11:15:00.000Z,61.9759,10418,103974,819
2025-04-04T11:20:00.000Z,61.983,10418,103975,819
2025-04-04T11:25:00.000Z,61.9827,10418,103975,819
2025-04-04T11:30:00.000Z,61.9734,10418,103975,819
2025-04-04T11:35:00.000Z,62.0466,10418,103977,819
2025-04-04T11:40:00.000Z,62.0658,10418,103978,819
2025-04-04T11:45:00.000Z,62.0397,10418,103978,819
2025-04-04T11:50:00.000Z,62.0667,10418,103978,819
2025-04-04T11:55:00.000Z,62.0785,10418,103978,819
2025-04-04T12:00:00.000Z,62.1261,10418,103978,819
2025-04-04T12:05:00.000Z,62.0569,10418,103978,819
2025-04-04T12:10:00.000Z,62.0477,10418,103978,819
2025-04-04T12:15:00.000Z,62.0593,10418,103979,819
2025-04-04T12:20:00.000Z,62.0405,10418,103979,819
2025-04-04T12:25:00.000Z,62.062,10418,103982,819
2025-04-04T12:30:00.000Z,62.1035,10418,103982,819
2025-04-04T12:35:00.000Z,62.0952,10418,103982,819
2025-04-04T12:40:00.000Z,62.0833,10418,103982,819
2025-04-04T12:45:00.000Z,62.1075,10418,103983,819
2025-04-04T12:50:00.000Z,62.0604,10418,103983,819
2025-04-04T12:55:00.000Z,62.0837,10418,103983,819
2025-04-04T13:00:00.000Z,62.049,10418,103983,819
2025-04-04T13:05:00.000Z,62.076,10418,103983,819
2025-04-04T13:10:00.000Z,62.0297,10420,103986,819
2025-04-04T13:15:00.000Z,62.0607,10420,103987,819
2025-04-04T13:20:00.000Z,62.0823,10420,103987,819
2025-04-04T13:25:00.000Z,62.0767,10420,103988,819
2025-04-04T13:30:00.000Z,62.0458,10420,103988,819
2025-04-04T13:35:00.000Z,62.0411,10420,103989,819
2025-04-04T13:40:00.000Z,62.0262,10420,103989,819
2025-04-04T13:45:00.000Z,62.0315,10420,103989,819
2025-04-04T13:50:00.000Z,62.0334,10420,103989,819
2025-04-04T13:55:00.000Z,62.0244,10420,103989,819
2025-04-04T14:00:00.000Z,61.9855,10420,103990,819
2025-04-04T14:05:00.000Z,62.0064,10420,103990,819
2025-04-04T14:10:00.000Z,61.9667,10420,103990,819
2025-04-04T14:15:00.000Z,61.9726,10420,103990,819
2025-04-04T14:20:00.000Z,61.9758,10420,103990,819
2025-04-04T14:25:00.000Z,61.9187,10420,103990,819
2025-04-04T14:30:00.000Z,61.896,10420,103990,819
2025-04-04T14:35:00.000Z,61.8465,10420,103990,819
2025-04-04T14:40:00.000Z,61.8566,10420,103990,819
2025-04-04T14:45:00.000Z,61.8123,10420,103990,819
2025-04-04T14:50:00.000Z,61.8005,10420,103990,819
2025-04-04T14:55:00.000Z,61.8769,10420,103990,819
2025-04-04T15:00:00.000Z,61.8701,10420,103990,819
2025-04-04T15:05:00.000Z,61.8734,10420,103991,819
2025-04-04T15:10:00.000Z,61.8137,10420,103992,819
2025-04-04T15:15:00.000Z,61.8789,10420,103993,819
2025-04-04T15:20:00.000Z,61.8162,10420,103994,819
2025-04-04T15:25:00.000Z,61.8526,10420,103994,819
2025-04-04T15:30:00.000Z,61.8321,10420,103995,819
2025-04-04T15:35:00.000Z,61.8734,10420,103995,819
2025-04-04T15:40:00.000Z,61.8123,10420,103996,819
2025-04-04T15:45:00.000Z,61.8664,10420,103996,819
2025-04-04T15:50:00.000Z,61.8777,10420,103996,819
2025-04-04T15:55:00.000Z,61.8405,10420,103996,819
2025-04-04T16:00:00.000Z,61.8171,10420,103996,819
2025-04-04T16:05:00.000Z,61.8787,10420,103996,819
2025-04-04T16:10:00.000Z,61.8749,10420,103996,819
2025-04-04T16:15:00.000Z,61.9352,10420,103996,819
2025-04-04T16:20:00.000Z,61.9031,10420,103996,819
2025-04-04T16:25:00.000Z,61.9008,10420,103996,819
2025-04-04T16:30:00.000Z,61.93,10420,103996,819
2025-04-04T16:35:00.000Z,61.9409,10420,103997,819
2025-04-04T16:40:00.000Z,62.0023,10420,103997,819
2025-04-04T16:45:00.000Z,61.9685,10420,103998,819
2025-04-04T16:50:00.000Z,61.9832,10421,103998,819
2025-04-04T16:55:00.000Z,61.9556,10421,103998,819
2025-04-04T17:00:00.000Z,61.9335,10421,103998,819
2025-04-04T17:05:00.000Z,61.9753,10421,104000,819
2025-04-04T17:10:00.000Z,61.9604,10422,104001,819
2025-04-04T17:15:00.000Z,61.941,10422,104001,819
2025-04-04T17:20:00.000Z,61.9458,10422,104001,819
2025-04-04T17:25:00.000Z,61.975,10422,104001,819
2025-04-04T17:30:00.000Z,61.9561,10422,104002,819
2025-04-04T17:35:00.000Z,61.9551,10422,104002,819
2025-04-04T17:40:00.000Z,62.0081,10422,104004,819
2025-04-04T17:45:00.000Z,62.0134,10422,104006,819
2025-04-04T17:50:00.000Z,62.035,10422,104006,819
2025-04-04T17:55:00.000Z,62.0091,10422,104006,819
2025-04-04T18:00:00.000Z,62.0208,10422,104006,819
2025-04-04T18:05:00.000Z,62.0081,10422,104006,819
2025-04-04T18:10:00.000Z,61.9905,10422,104006,819
2025-04-04T18:15:00.000Z,61.9854,10422,104006,819
2025-04-04T18:20:00.000Z,61.9671,10422,104006,819
2025-04-04T18:25:00.000Z,61.9759,10422,104006,819
2025-04-04T18:30:00.000Z,62.0088,10422,104006,819
2025-04-04T18:35:00.000Z,62.0133,10422,104006,819
2025-04-04T18:40:00.000Z,62.0103,10422,104007,819
2025-04-04T18:45:00.000Z,62.0078,10422,104007,819
2025-04-04T18:50:00.000Z,62.0463,10422,104007,819
2025-04-04T18:55:00.000Z,62.0509,10422,104007,819
2025-04-04T19:00:00.000Z,62.0292,10422,104007,819
2025-04-04T19:05:00.000Z,62.0498,10422,104008,819
2025-04-04T19:10:00.000Z,62.0582,10422,104008,819
2025-04-04T19:15:00.000Z,62.0755,10422,104008,819
2025-04-04T19:20:00.000Z,62.048,10422,104008,819
2025-04-04T19:25:00.000Z,62.0873,10422,104008,819
2025-04-04T19:30:00.000Z,62.0693,10422,104008,819
2025-04-04T19:35:00.000Z,62.0865,10422,104008,819
2025-04-04T19:40:00.000Z,62.077,10422,104008,819
2025-04-04T19:45:00.000Z,62.0622,10422,104009,819
2025-04-04T19:50:00.000Z,62.0479,10422,104009,819
2025-04-04T19:55:00.000Z,62.002,10422,104010,819
2025-04-04T20:00:00.000Z,62.0182,10422,104010,819
2025-04-04T20:05:00.000Z,61.9972,10422,104010,819
2025-04-04T20:10:00.000Z,61.994,10422,104010,819
2025-04-04T20:15:00.000Z,61.9682,10422,104011,819
2025-04-04T20:20:00.000Z,61.9128,10422,104011,819
2025-04-04T20:25:00.000Z,61.9656,10422,104013,819
2025-04-04T20:30:00.000Z,61.986,10422,104013,819
2025-04-04T20:35:00.000Z,61.9689,10422,104013,819
2025-04-04T20:40:00.000Z,61.9574,10422,104013,819
2025-04-04T20:45:00.000Z,61.9568,10422,104013,819
2025-04-04T20:50:00.000Z,61.9612,10422,104013,819
2025-04-04T20:55:00.000Z,61.9965,10422,104013,819
2025-04-04T21:00:00.000Z,61.9836,10422,104013,819
2025-04-04T21:05:00.000Z,61.9683,10422,104013,819
2025-04-04T21:10:00.000Z,61.9893,10422,104013,819
2025-04-04T21:15:00.000Z,61.9647,10422,104013,819
2025-04-04T21:20:00.000Z,61.9784,10422,104013,819
2025-04-04T21:25:00.000Z,61.972,10422,104013,819
2025-04-04T21:30:00.000Z,61.9753,10422,104013,819
2025-04-04T21:35:00.000Z,61.9645,10422,104013,819
2025-04-04T21:40:00.000Z,61.9945,10422,104013,819
2025-04-04T21:45:00.000Z,62.0005,10422,104013,819
2025-04-04T21:50:00.000Z,61.9791,10422,104013,819
2025-04-04T21:55:00.000Z,61.9716,10422,104013,819
2025-04-04T22:00:00.000Z,61.9754,10422,104013,819
2025-04-04T22:05:00.000Z,61.9725,10422,104013,819
2025-04-04T22:10:00.000Z,61.9788,10422,104013,819
2025-04-04T22:15:00.000Z,61.9669,10422,104013,819
2025-04-04T22:20:00.000Z,61.9618,10422,104013,819
2025-04-04T22:25:00.000Z,61.9639,10422,104013,819
2025-04-04T22:30:00.000Z,61.9444,10422,104013,819
2025-04-04T22:35:00.000Z,61.9573,10422,104013,819
2025-04-04T22:40:00.000Z,61.9598,10422,104013,819
2025-04-04T22:45:00.000Z,61.9537,10422,104013,819
2025-04-04T22:50:00.000Z,61.9501,10422,104013,819
2025-04-04T22:55:00.000Z,61.9528,10422,104013,819
2025-04-04T23:00:00.000Z,61.9615,10422,104013,819
2025-04-04T23:05:00.000Z,61.9647,10422,104014,819
2025-04-04T23:10:00.000Z,61.9463,10422,104014,819
2025-04-04T23:15:00.000Z,61.941,10422,104015,819
2025-04-04T23:20:00.000Z,61.9555,10422,104015,819
2025-04-04T23:25:00.000Z,61.9521,10422,104015,819
2025-04-04T23:30:00.000Z,61.9525,10422,104015,819
2025-04-04T23:35:00.000Z,61.9501,10422,104016,819
2025-04-04T23:40:00.000Z,61.9518,10422,104016,819
2025-04-04T23:45:00.000Z,61.9721,10422,104016,819
2025-04-04T23:50:00.000Z,61.977,10422,104016,819
2025-04-04T23:55:00.000Z,61.9679,10422,104016,819
2025-04-05T00:00:00.000Z,61.9603,10422,104016,819
2025-04-05T00:05:00.000Z,61.9552,10422,104016,819
2025-04-05T00:10:00.000Z,61.955,10422,104016,819
2025-04-05T00:15:00.000Z,61.9508,10422,104016,819
2025-04-05T00:20:00.000Z,61.9369,10422,104016,819
2025-04-05T00:25:00.000Z,61.9294,10422,104016,819
2025-04-05T00:30:00.000Z,61.9368,10422,104016,819
2025-04-05T00:35:00.000Z,61.9318,10422,104016,819
2025-04-05T00:40:00.000Z,61.9162,10422,104017,819
2025-04-05T00:45:00.000Z,61.9061,10422,104017,819
2025-04-05T00:50:00.000Z,61.898,10422,104017,819
2025-04-05T00:55:00.000Z,61.8964,10422,104017,819
2025-04-05T01:00:00.000Z,61.8906,10422,104017,819
2025-04-05T01:05:00.000Z,61.9081,10422,104017,819
2025-04-05T01:10:00.000Z,61.9367,10422,104017,819
2025-04-05T01:15:00.000Z,61.962,10422,104018,819
2025-04-05T01:20:00.000Z,61.9667,10422,103887,819
2025-04-05T01:25:00.000Z,61.9848,10422,103888,819
2025-04-05T01:30:00.000Z,61.9889,10422,103888,819
2025-04-05T01:35:00.000Z,61.9706,10401,103889,819
2025-04-05T01:40:00.000Z,61.9664,10401,103893,819
2025-04-05T01:45:00.000Z,61.9661,10401,103893,819
2025-04-05T01:50:00.000Z,61.9596,10401,103893,819
2025-04-05T01:55:00.000Z,61.9689,10401,103893,819
2025-04-05T02:00:00.000Z,61.9761,10401,103893,819
2025-04-05T02:05:00.000Z,61.9968,10401,103893,819
2025-04-05T02:10:00.000Z,61.9952,10401,103893,819
2025-04-05T02:15:00.000Z,62.0,10401,103894,819
2025-04-05T02:20:00.000Z,62.0082,10401,103894,819
2025-04-05T02:25:00.000Z,62.0099,10401,103894,819
2025-04-05T02:30:00.000Z,61.9995,10401,103894,819
2025-04-05T02:35:00.000Z,62.0164,10401,103894,819
2025-04-05T02:40:00.000Z,62.0336,10401,103894,819
2025-04-05T02:45:00.000Z,62.0317,10401,103894,819
2025-04-05T02:50:00.000Z,62.029,10401,103894,819
2025-04-05T02:55:00.000Z,62.0319,10401,103894,819
2025-04-05T03:00:00.000Z,62.0355,10401,103894,819
2025-04-05T03:05:00.000Z,62.0213,10401,103894,819
2025-04-05T03:10:00.000Z,62.0096,10401,103894,819
2025-04-05T03:15:00.000Z,62.019,10401,103894,819
2025-04-05T03:20:00.000Z,62.0262,10401,103894,819
2025-04-05T03:25:00.000Z,62.0189,10401,103894,819
2025-04-05T03:30:00.000Z,62.0119,10401,103894,819
2025-04-05T03:35:00.000Z,62.022,10401,103895,819
2025-04-05T03:40:00.000Z,62.015,10401,103895,819
2025-04-05T03:45:00.000Z,62.0009,10401,103895,819
2025-04-05T03:50:00.000Z,61.9986,10401,103895,819
2025-04-05T03:55:00.000Z,61.9907,10401,103895,819
2025-04-05T04:00:00.000Z,61.9957,10401,103895,819
2025-04-05T04:05:00.000Z,62.0111,10401,103895,819
2025-04-05T04:10:00.000Z,62.0138,10401,103895,819
2025-04-05T04:15:00.000Z,62.0035,10401,103895,819
2025-04-05T04:20:00.000Z,61.9968,10401,103895,819
2025-04-05T04:25:00.000Z,61.9969,10401,103895,819
2025-04-05T04:30:00.000Z,62.0044,10401,103895,819
2025-04-05T04:35:00.000Z,62.0085,10401,103895,819
2025-04-05T04:40:00.000Z,62.0164,10401,103895,819
2025-04-05T04:45:00.000Z,62.0123,10401,103895,819
2025-04-05T04:50:00.000Z,62.011,10401,103896,819
2025-04-05T04:55:00.000Z,62.0145,10401,103896,819
2025-04-05T05:00:00.000Z,62.0225,10401,103896,819
2025-04-05T05:05:00.000Z,62.0137,10401,103896,819
2025-04-05T05:10:00.000Z,62.0088,10401,103896,819
2025-04-05T05:15:00.000Z,62.0079,10401,103897,819
2025-04-05T05:20:00.000Z,62.0212,10401,103897,819
2025-04-05T05:25:00.000Z,62.0107,10401,103897,819
2025-04-05T05:30:00.000Z,62.0113,10401,103897,819
2025-04-05T05:35:00.000Z,62.0088,10401,103897,819
2025-04-05T05:40:00.000Z,62.0034,10401,103897,819
2025-04-05T05:45:00.000Z,62.0037,10401,103897,819
2025-04-05T05:50:00.000Z,62.0041,10401,103897,819
2025-04-05T05:55:00.000Z,62.01,10401,103899,819
2025-04-05T06:00:00.000Z,62.0074,10402,103899,819
2025-04-05T06:05:00.000Z,62.0095,10402,103899,819
2025-04-05T06:10:00.000Z,61.9937,10402,103899,819
2025-04-05T06:15:00.000Z,61.9818,10402,103899,819
2025-04-05T06:20:00.000Z,61.9732,10402,103899,819
2025-04-05T06:25:00.000Z,61.9715,10402,103900,819
2025-04-05T06:30:00.000Z,61.966,10402,103900,819
2025-04-05T06:35:00.000Z,61.9619,10402,103901,819
2025-04-05T06:40:00.000Z,61.9673,10403,103901,819
2025-04-05T06:45:00.000Z,61.9469,10403,103902,819
2025-04-05T06:50:00.000Z,61.9608,10403,103902,819
2025-04-05T06:55:00.000Z,61.9679,10403,103902,819
2025-04-05T07:00:00.000Z,61.9587,10403,103902,819
2025-04-05T07:05:00.000Z,61.9468,10403,103902,819
2025-04-05T07:10:00.000Z,61.9475,10403,103902,819
2025-04-05T07:15:00.000Z,61.9355,10403,103902,819
2025-04-05T07:20:00.000Z,61.9408,10403,103903,819
2025-04-05T07:25:00.000Z,61.9267,10403,103903,819
2025-04-05T07:30:00.000Z,61.9052,10403,103903,819
2025-04-05T07:35:00.000Z,61.9059,10403,103903,819
2025-04-05T07:40:00.000Z,61.9121,10403,103903,819
2025-04-05T07:45:00.000Z,61.905,10403,103903,819
2025-04-05T07:50:00.000Z,61.9031,10403,103903,819
2025-04-05T07:55:00.000Z,61.897,10403,103903,819
2025-04-05T08:00:00.000Z,61.8992,10403,103904,819
2025-04-05T08:05:00.000Z,61.8972,10403,103904,819
2025-04-05T08:10:00.000Z,61.9136,10403,103906,819
2025-04-05T08:15:00.000Z,61.911,10403,103906,819
2025-04-05T08:20:00.000Z,61.9118,10403,103906,819
2025-04-05T08:25:00.000Z,61.9068,10403,103906,819
2025-04-05T08:30:00.000Z,61.8952,10403,103906,819
2025-04-05T08:35:00.000Z,61.9178,10403,103906,819
2025-04-05T08:40:00.000Z,61.9177,10403,103906,819
2025-04-05T08:45:00.000Z,61.9133,10403,103906,819
2025-04-05T08:50:00.000Z,61.9074,10403,103906,819
2025-04-05T08:55:00.000Z,61.8997,10403,103906,819
2025-04-05T09:00:00.000Z,61.8955,10403,103906,819
2025-04-05T09:05:00.000Z,61.8922,10403,103906,819
2025-04-05T09:10:00.000Z,61.8921,10403,103906,819
2025-04-05T09:15:00.000Z,61.9093,10403,103906,819
2025-04-05T09:20:00.000Z,61.8967,10403,103906,819
2025-04-05T09:25:00.000Z,61.9007,10403,103906,819
2025-04-05T09:30:00.000Z,61.9076,10403,103906,819
2025-04-05T09:35:00.000Z,61.9105,10403,103906,819
2025-04-05T09:40:00.000Z,61.917,10403,103906,819
2025-04-05T09:45:00.000Z,61.9208,10403,103907,819
2025-04-05T09:50:00.000Z,61.9115,10403,103907,819
2025-04-05T09:55:00.000Z,61.9116,10403,103907,819
2025-04-05T10:00:00.000Z,61.9082,10403,103907,819
2025-04-05T10:05:00.000Z,61.91,10403,103908,819
2025-04-05T10:10:00.000Z,61.89,10403,103908,819
2025-04-05T10:15:00.000Z,61.8851,10403,103908,819
2025-04-05T10:20:00.000Z,61.874,10403,103908,819
2025-04-05T10:25:00.000Z,61.8773,10403,103908,819
2025-04-05T10:30:00.000Z,61.8771,10403,103908,819
2025-04-05T10:35:00.000Z,61.8671,10403,103909,819
2025-04-05T10:40:00.000Z,61.8561,10403,103909,819
2025-04-05T10:45:00.000Z,61.8682,10403,103909,819
2025-04-05T10:50:00.000Z,61.8688,10403,103909,819
2025-04-05T10:55:00.000Z,61.8554,10403,103909,819
2025-04-05T11:00:00.000Z,61.857,10403,103909,819
2025-04-05T11:05:00.000Z,61.8532,10403,103909,819
2025-04-05T11:10:00.000Z,61.8731,10403,103909,819
2025-04-05T11:15:00.000Z,61.8817,10403,103909,819
2025-04-05T11:20:00.000Z,61.8991,10403,103909,819
2025-04-05T11:25:00.000Z,61.8955,10403,103909,819
2025-04-05T11:30:00.000Z,61.8889,10403,103910,819
2025-04-05T11:35:00.000Z,61.8727,10403,103911,819
2025-04-05T11:40:00.000Z,61.865,10403,103911,819
2025-04-05T11:45:00.000Z,61.8677,10403,103911,819
2025-04-05T11:50:00.000Z,61.8658,10403,103911,819
2025-04-05T11:55:00.000Z,61.8549,10403,103911,819
2025-04-05T12:00:00.000Z,61.8549,10403,103911,819
2025-04-05T12:05:00.000Z,61.8625,10403,103911,819
2025-04-05T12:10:00.000Z,61.8702,10403,103911,819
2025-04-05T12:15:00.000Z,61.8802,10403,103911,819
2025-04-05T12:20:00.000Z,61.8868,10403,103911,819
2025-04-05T12:25:00.000Z,61.874,10403,103911,819
2025-04-05T12:30:00.000Z,61.8733,10403,103911,819
2025-04-05T12:35:00.000Z,61.8711,10403,103911,819
2025-04-05T12:40:00.000Z,61.8669,10403,103911,819
2025-04-05T12:45:00.000Z,61.8816,10403,103911,819
2025-04-05T12:50:00.000Z,61.9087,10403,103911,819
2025-04-05T12:55:00.000Z,61.9201,10403,103912,819
2025-04-05T13:00:00.000Z,61.9154,10403,103912,819
2025-04-05T13:05:00.000Z,61.9262,10403,103912,819
2025-04-05T13:10:00.000Z,61.9274,10403,103912,819
2025-04-05T13:15:00.000Z,61.9338,10403,103912,819
2025-04-05T13:20:00.000Z,61.908,10403,103912,819
2025-04-05T13:25:00.000Z,61.8762,10403,103912,819
2025-04-05T13:30:00.000Z,61.8909,10403,103912,819
2025-04-05T13:35:00.000Z,61.883,10403,103912,819
2025-04-05T13:40:00.000Z,61.8871,10403,103912,819
2025-04-05T13:45:00.000Z,61.8815,10403,103912,819
2025-04-05T13:50:00.000Z,61.8729,10403,103912,819
2025-04-05T13:55:00.000Z,61.894,10403,103912,819
2025-04-05T14:00:00.000Z,61.9137,10403,103912,819
2025-04-05T14:05:00.000Z,61.8755,10403,103913,819
2025-04-05T14:10:00.000Z,61.87,10403,103913,819
2025-04-05T14:15:00.000Z,61.8679,10403,103913,819
2025-04-05T14:20:00.000Z,61.8974,10403,103913,819
2025-04-05T14:25:00.000Z,61.9073,10403,103913,819
2025-04-05T14:30:00.000Z,61.8941,10403,103913,819
2025-04-05T14:35:00.000Z,61.8935,10403,103913,819
2025-04-05T14:40:00.000Z,61.9154,10403,103913,819
2025-04-05T14:45:00.000Z,61.9112,10403,103913,819
2025-04-05T14:50:00.000Z,61.9086,10403,103913,819
2025-04-05T14:55:00.000Z,61.9123,10403,103913,819
2025-04-05T15:00:00.000Z,61.9004,10403,103913,819
2025-04-05T15:05:00.000Z,61.9029,10403,103913,819
2025-04-05T15:10:00.000Z,61.9147,10403,103913,819
2025-04-05T15:15:00.000Z,61.911,10403,103914,819
2025-04-05T15:20:00.000Z,61.9016,10403,103914,819
2025-04-05T15:25:00.000Z,61.9057,10403,103914,819
2025-04-05T15:30:00.000Z,61.8917,10403,103914,819
2025-04-05T15:35:00.000Z,61.8884,10403,103914,819
2025-04-05T15:40:00.000Z,61.8916,10403,103914,819
2025-04-05T15:45:00.000Z,61.8826,10403,103915,819
2025-04-05T15:50:00.000Z,61.9021,10403,103915,819
2025-04-05T15:55:00.000Z,61.9102,10403,103916,819
2025-04-05T16:00:00.000Z,61.9183,10404,103916,819
2025-04-05T16:05:00.000Z,61.933,10404,103917,819
2025-04-05T16:10:00.000Z,61.9191,10404,103917,819
2025-04-05T16:15:00.000Z,61.9199,10404,103918,819
2025-04-05T16:20:00.000Z,61.9036,10404,103918,819
2025-04-05T16:25:00.000Z,61.9026,10404,103919,819
2025-04-05T16:30:00.000Z,61.914,10405,103919,819
2025-04-05T16:35:00.000Z,61.9092,10405,103919,819
2025-04-05T16:40:00.000Z,61.9163,10405,103919,819
2025-04-05T16:45:00.000Z,61.9154,10405,103919,819
2025-04-05T16:50:00.000Z,61.9239,10405,103919,819
2025-04-05T16:55:00.000Z,61.9235,10405,103919,819
2025-04-05T17:00:00.000Z,61.9386,10405,103919,819
2025-04-05T17:05:00.000Z,61.9455,10405,103919,819
2025-04-05T17:10:00.000Z,61.9401,10405,103919,819
2025-04-05T17:15:00.000Z,61.9498,10405,103920,819
2025-04-05T17:20:00.000Z,61.9445,10405,103920,819
2025-04-05T17:25:00.000Z,61.9376,10405,103920,819
2025-04-05T17:30:00.000Z,61.9408,10405,103920,819
2025-04-05T17:35:00.000Z,61.9383,10405,103921,819
2025-04-05T17:40:00.000Z,61.9361,10405,103922,819
2025-04-05T17:45:00.000Z,61.9391,10405,103923,819
2025-04-05T17:50:00.000Z,61.9397,10405,103923,819
2025-04-05T17:55:00.000Z,61.9434,10405,103923,819
2025-04-05T18:00:00.000Z,61.9441,10405,103923,819
2025-04-05T18:05:00.000Z,61.9519,10405,103923,819
2025-04-05T18:10:00.000Z,61.9492,10405,103923,819
2025-04-05T18:15:00.000Z,61.9526,10405,103923,819
2025-04-05T18:20:00.000Z,61.9416,10405,103923,819
2025-04-05T18:25:00.000Z,61.9322,10405,103923,819
2025-04-05T18:30:00.000Z,61.9392,10405,103923,819
2025-04-05T18:35:00.000Z,61.9444,10405,103923,819
2025-04-05T18:40:00.000Z,61.9299,10405,103923,819
2025-04-05T18:45:00.000Z,61.9297,10405,103924,819
2025-04-05T18:50:00.000Z,61.9335,10405,103924,819
2025-04-05T18:55:00.000Z,61.9389,10405,103924,819
2025-04-05T19:00:00.000Z,61.9378,10405,103924,819
2025-04-05T19:05:00.000Z,61.9394,10405,103924,819
2025-04-05T19:10:00.000Z,61.9394,10405,103924,819
2025-04-05T19:15:00.000Z,61.9475,10405,103924,819
2025-04-05T19:20:00.000Z,61.9434,10405,103924,819
2025-04-05T19:25:00.000Z,61.9483,10405,103925,819
2025-04-05T19:30:00.000Z,61.9605,10405,103925,819
2025-04-05T19:35:00.000Z,61.9518,10405,103926,819
2025-04-05T19:40:00.000Z,61.962,10405,103927,819
2025-04-05T19:45:00.000Z,61.9508,10405,103928,819
2025-04-05T19:50:00.000Z,61.9509,10406,103928,819
2025-04-05T19:55:00.000Z,61.9631,10406,103928,819
2025-04-05T20:00:00.000Z,61.9755,10406,103928,819
2025-04-05T20:05:00.000Z,61.9806,10406,103928,819
2025-04-05T20:10:00.000Z,61.9887,10406,103928,819
