timestamp,total_market_cap,total_volume_24h,total_volume_24h_reported,altcoin_market_cap,altcoin_volume_24h,altcoin_volume_24h_reported
2025-03-31T03:55:00.000Z,2641246263302.09,53839881868.34,380595073897.02,1022880095737.42,36914361558.38,258699431110.21
2025-03-31T04:00:00.000Z,2639945904216.75,53917612303.82,380854601913.59,1022530267629.73,36914208755.33,258811592363.43
2025-03-31T04:05:00.000Z,2644748667643.37,53542750632.21,379844443261.13,1024122727875.32,36671059877.07,257995641974.79
2025-03-31T04:10:00.000Z,2646191952580.3,54092451840.16,380486981213.93,1025088141755.46,37020022480.96,258443166288.01
2025-03-31T04:15:00.000Z,2645645054250.33,54162120663.79,381007684247.33,1024699667670.55,37067488318.96,258778249841.04
2025-03-31T04:20:00.000Z,2641260657947.37,54208609593.02,381073307433.71,1022637755623.34,37078796438.11,258785605966.55
2025-03-31T04:25:00.000Z,2637361723118.64,53838043733.06,381814150450.82,1021348895641.95,36797196565.57,259259845143.07
2025-03-31T04:30:00.000Z,2638893232229.91,54408988021.72,382860269633.88,1021741861799.14,37199710361.3,259892646518.72
2025-03-31T04:35:00.000Z,2639859826741.94,54497434385.1,383381644016.32,1022268176991.33,37252727302.17,260188050053.14
2025-03-31T04:40:00.000Z,2643861913827.81,53278497468.34,383823615898.25,1023664132968.99,36580158893.93,260410556054.53
2025-03-31T04:45:00.000Z,2645732751937.48,54591126768.12,385012831892.08,1025101058331.2,37368621791.87,261231470030.99
2025-03-31T04:50:00.000Z,2648735430438.61,54746948263.79,385792690151.8,1026609995509.14,37466929903.48,261776135996.06
2025-03-31T04:55:00.000Z,2647590653494.12,54751406239.66,386327151686.73,1025723943685.03,37479143210.76,262139838464.7
2025-03-31T05:00:00.000Z,2649696786534.58,54739346637.85,386491410955.07,1025977532885.25,37482453994.36,262207738587.48
2025-03-31T05:05:00.000Z,2655664582921.87,54668634541.33,385566797103.29,1027720340600.39,37438354497.66,261485033181.29
2025-03-31T05:10:00.000Z,2658846696802.33,55028364506.45,386958412631.73,1029279667216.39,37620246938.29,262208103764.2
2025-03-31T05:15:00.000Z,2659823154919.2,54986684269.47,388282718507.92,1029412437605.52,37622631251.36,262893472376.43
2025-03-31T05:20:00.000Z,2658738212328.4,55086259536.17,389236341806.17,1029071825607.42,37563313377.94,263423367512.41
2025-03-31T05:25:00.000Z,2661590338641.82,55068053947.4,390011738881.94,1030263373603.38,37601305581.12,263956776620.82
2025-03-31T05:30:00.000Z,2662727051606.03,55434363650.11,391338114119.84,1031150597072.09,37839214377.49,264734751262.32
2025-03-31T05:35:00.000Z,2659313911873.01,55480220161.5,391949523672.46,1029939287651.96,37882328259.47,265091266415.55
2025-03-31T05:40:00.000Z,2657740463953.35,55483915182.67,392161958902.95,1028874467505.51,37876385730.94,265153411824.66
2025-03-31T05:45:00.000Z,2658399396411.25,55626492264.76,392565575459.01,1028788968015.72,37936344181.33,265323086767.57
2025-03-31T05:50:00.000Z,2660399202399.87,55748895565.11,393008785060.14,1029489847503.38,37977903739.69,265528522928.75
2025-03-31T05:55:00.000Z,2658345887283.52,55674958772.03,392880150713.0,1028704021573.06,37947539663.57,265436889705.94
2025-03-31T06:00:00.000Z,2658175503145.75,55674334378.04,392584723196.95,1028374009551.63,37977091107.42,265391284623.91
2025-03-31T06:05:00.000Z,2659163712211.18,55678118315.12,390934118503.79,1028952370911.92,37995554584.12,264422403550.1
2025-03-31T06:10:00.000Z,2656882032422.61,55711703686.17,390874410807.59,1027476496307.52,38000459206.89,264405274403.51
2025-03-31T06:15:00.000Z,2656103833411.28,55660090474.55,391242872089.02,1027259641783.74,38016983945.54,264753928874.86
2025-03-31T06:20:00.000Z,2655047826884.0,55860911145.37,391321833438.2,1026357719571.01,38083101356.89,264765495721.69
2025-03-31T06:25:00.000Z,2656004089739.4,55942347191.02,392084692970.33,1026509680617.91,38124526763.81,264880491199.98
2025-03-31T06:30:00.000Z,2651425385954.91,55853878588.97,392806811447.08,1024957794222.33,38089924017.06,265269928289.43
2025-03-31T06:35:00.000Z,2651946651581.92,56132951260.96,393398028221.74,1024714974452.7,38221101312.0,265495614355.7
2025-03-31T06:40:00.000Z,2651147949195.82,56244073585.89,393764421604.24,1024341233291.43,38266297463.93,265768632215.78
2025-03-31T06:45:00.000Z,2653147564906.07,56166041647.63,394218142638.22,1025189120417.65,38243829573.57,266153620167.85
2025-03-31T06:50:00.000Z,2652225623282.84,56368456931.55,394074365408.58,1024824984648.48,38379151601.74,266214681409.89
2025-03-31T06:55:00.000Z,2651390867076.41,56194073795.08,393958845775.54,1024438145039.39,38276024717.66,266202977904.48
2025-03-31T07:00:00.000Z,2652151334969.18,56333718118.56,394200895258.57,1024508448084.17,38384615182.74,266384010001.34
2025-03-31T07:05:00.000Z,2657685349700.16,56241161794.12,393303118788.29,1026258668602.11,38417168049.69,265898108136.43
2025-03-31T07:10:00.000Z,2656314924386.32,56468217515.98,394318607167.95,1025920480022.7,38507973475.81,266579942591.1
2025-03-31T07:15:00.000Z,2651989104144.29,56485906469.02,394954420930.75,1023410858055.07,38535344915.4,267020517951.39
2025-03-31T07:20:00.000Z,2648509773951.38,55844649390.15,395492932069.67,1022093987056.87,38347040738.42,267406429996.93
2025-03-31T07:25:00.000Z,2648558228318.54,56696047242.06,396682832510.64,1021420347264.45,38706969345.72,268332568766.01
2025-03-31T07:30:00.000Z,2647997870518.24,56988196603.43,398119425679.01,1021078906164.35,38844989102.12,269338401251.16
2025-03-31T07:35:00.000Z,2646072962499.21,57089020393.42,398654352720.25,1020394887475.52,38926244472.74,269761483101.98
2025-03-31T07:40:00.000Z,2644182118752.17,57187007075.83,399595941274.01,1019372250037.65,39059854523.57,270469414563.08
2025-03-31T07:45:00.000Z,2643024336876.67,57201745255.28,400815829356.0,1019256477411.31,39031796543.32,271237339226.02
2025-03-31T07:50:00.000Z,2643323820125.13,57449020703.64,401509908660.55,1019150206935.58,39225748440.88,271651771792.38
2025-03-31T07:55:00.000Z,2640387088060.05,57637605512.67,401995199082.91,1017517178549.36,39295810072.14,271944987468.6
2025-03-31T08:00:00.000Z,2643166622234.37,57824483101.0,403197744691.54,1018511028988.79,39403434083.24,272717154795.07
2025-03-31T08:05:00.000Z,2650821240202.66,57916759911.87,402894395513.9,1021255487176.9,39569737915.48,273002002168.73
2025-03-31T08:10:00.000Z,2654074819704.4,58177435307.74,404117824632.71,1022634716414.29,39722115495.88,273813369738.18
2025-03-31T08:15:00.000Z,2654112637772.33,58423899240.98,405827786544.65,1023250484994.11,39860908950.59,274966645631.74
2025-03-31T08:20:00.000Z,2650297197064.27,58659906358.59,406770983627.15,1021394750479.14,39952883398.77,275569620134.01
2025-03-31T08:25:00.000Z,2649823226382.44,58410267336.81,407303061416.52,1020829004428.35,39831156253.23,275878656319.9
2025-03-31T08:30:00.000Z,2653277944121.71,58800950353.66,408499514096.48,1022190306694.35,40081589791.92,276719144154.87
2025-03-31T08:35:00.000Z,2652942735335.86,59046360898.24,408982640487.02,1022150357150.91,40212980265.1,276987304624.94
2025-03-31T08:40:00.000Z,2653780927776.13,59050400384.83,409305817769.04,1022627913082.47,40214444629.28,277174393615.52
2025-03-31T08:45:00.000Z,2651762826576.85,59255092838.47,409849499011.8,1021966884260.33,40310788389.82,277465806313.51
2025-03-31T08:50:00.000Z,2650447769012.65,59391325957.06,410190888083.51,1021219111758.59,40375055264.91,277662308049.18
2025-03-31T08:55:00.000Z,2648648365018.13,59466975315.95,410681116296.74,1020595495538.93,40426556802.31,277980235934.79
2025-03-31T09:00:00.000Z,2643497280757.15,59443569915.78,410889640639.17,1018160854132.5,40409449592.28,278009903888.94
2025-03-31T09:05:00.000Z,2641419523987.41,59514555482.34,410296289350.13,1017184215346.08,40552625678.03,277733160718.01
2025-03-31T09:10:00.000Z,2640817155809.86,59293560550.99,412181292513.01,1017468418490.13,40171645142.14,279166242497.01
2025-03-31T09:15:00.000Z,2634134461185.09,59867494531.07,414575360342.91,1015059377040.77,40763119225.89,280711038634.37
2025-03-31T09:20:00.000Z,2635437566090.75,60443611262.53,416393148625.76,1015182004703.26,41118328097.36,281609509246.82
2025-03-31T09:25:00.000Z,2635184826683.17,60690215385.02,417346550479.31,1015403004526.21,41251369618.82,282148387390.63
2025-03-31T09:30:00.000Z,2631701131048.68,60568110674.76,418715284388.04,1014805345386.94,41232939586.22,283026648426.27
2025-03-31T09:35:00.000Z,2630742549878.64,60919478365.51,420184020440.85,1014220850589.52,41385776893.1,283800904639.82
2025-03-31T09:40:00.000Z,2627774067814.04,61179055945.58,421272823507.97,1012225033427.49,41594502189.33,284426195871.02
2025-03-31T09:45:00.000Z,2628376719372.52,61467265418.29,422866097277.64,1012000278264.12,41754082684.27,285394146533.68
2025-03-31T09:50:00.000Z,2626833712276.59,61316243518.96,424123705340.98,1011050456564.76,41603017696.64,286370737237.13
2025-03-31T09:55:00.000Z,2625309710446.85,61863885996.51,424655153415.2,1010243239727.32,42005274924.38,286751052407.98
2025-03-31T10:00:00.000Z,2627741294471.13,61872571138.32,425900537462.26,1010949062194.03,42034164700.27,287652617314.5
2025-03-31T10:05:00.000Z,2631061738417.63,62070273293.98,425356358445.26,1012672173888.1,42155395952.15,287608444236.77
2025-03-31T10:10:00.000Z,2629351242009.18,62400852226.57,426582589781.12,1011484077203.19,42385536833.38,288366107373.62
2025-03-31T10:15:00.000Z,2624626625313.34,62299038133.64,427997167406.62,1008818391450.41,42388352702.89,289371762468.05
2025-03-31T10:20:00.000Z,2627344599329.67,62697238819.89,429070544392.98,1009425248950.4,42626923189.94,290065124271.05
2025-03-31T10:25:00.000Z,2631867076514.03,62777744239.06,429866650184.99,1011090877037.38,42736484102.91,290736872279.77
2025-03-31T10:30:00.000Z,2635535167674.37,62974473031.53,430797108810.89,1012992381426.84,42823391199.81,291547330831.28
2025-03-31T10:35:00.000Z,2634772412310.92,62645304862.76,431362719487.6,1012938106558.09,42805178391.91,291979261774.56
2025-03-31T10:40:00.000Z,2638052878189.32,63071000879.12,431780221396.54,1014574388257.64,42904544384.52,292215231082.91
2025-03-31T10:45:00.000Z,2641524584195.19,63117851357.38,432734293863.0,1016370799742.4,42969806192.59,292817411986.53
2025-03-31T10:50:00.000Z,2650187285366.2,63371299785.59,434008394399.9,1020131837066.75,43098338752.33,293430041078.37
2025-03-31T10:55:00.000Z,2649664516836.82,63550803638.26,436766650625.16,1020118180742.9,43256703469.72,295183334545.68
2025-03-31T11:00:00.000Z,2650270982608.05,63831285238.93,438520359014.83,1020209073221.49,43394528338.65,296254366266.96
2025-03-31T11:05:00.000Z,2650135257325.37,63879173401.93,438027073698.92,1019733147320.77,43385883222.73,295582348646.89
2025-03-31T11:10:00.000Z,2645465964058.16,63935963956.28,438734768307.29,1017875847931.15,43471617765.83,296002272982.71
2025-03-31T11:15:00.000Z,2647576061451.82,64034384615.41,439532245589.47,1017938211254.27,43530807938.89,296420728209.55
2025-03-31T11:20:00.000Z,2648825705315.74,64136222269.67,440115623206.99,1019412911733.04,43558011153.05,296737792693.82
2025-03-31T11:25:00.000Z,2647025600704.02,64312218265.52,440611385543.53,1018603618839.73,43672509314.0,297050453864.68
2025-03-31T11:30:00.000Z,2644566503590.33,64312622319.68,440963143705.78,1017400370903.63,43620269922.19,297259958704.93
2025-03-31T11:35:00.000Z,2642528635265.19,64427782582.58,440728886186.19,1016548559474.82,43694340966.15,297178534006.4
2025-03-31T11:40:00.000Z,2644941053248.34,64415258759.99,441007041769.66,1017744584594.32,43674047304.89,297294676771.04
2025-03-31T11:45:00.000Z,2646184127233.5,64577589159.97,441351348086.81,1018571807023.86,43778949873.91,297580722019.08
2025-03-31T11:50:00.000Z,2649242806998.89,64774014165.22,441939481348.52,1020166495021.73,43878506963.94,297947454075.56
2025-03-31T11:55:00.000Z,2655313918828.22,64882106321.2,443828969365.39,1023631823857.38,44007933010.08,299538412055.43
2025-03-31T12:00:00.000Z,2653158424236.95,65063668519.56,445911348529.57,1022705460174.57,44090781302.56,300945464406.66
2025-03-31T12:05:00.000Z,2653020485109.46,65287585156.07,445323795364.99,1022817491705.1,44277319936.79,300433965809.4
2025-03-31T12:10:00.000Z,2652301738911.46,65345156710.97,445992595831.55,1022231711489.25,44306315198.28,300716184917.26
2025-03-31T12:15:00.000Z,2649275067969.97,65453142866.57,446590814204.35,1021259131024.14,44369098175.0,301037002147.37
2025-03-31T12:20:00.000Z,2646595312797.34,65394772287.38,446915404905.36,1020047481214.92,44266857232.89,301143523025.07
2025-03-31T12:25:00.000Z,2649216563503.5,65498202486.6,447765954320.06,1021277637243.9,44352667743.59,301648641127.45
2025-03-31T12:30:00.000Z,2652042388070.92,65672415390.51,448504843174.89,1022735891353.07,44430395686.91,302221517662.19
2025-03-31T12:35:00.000Z,2654588611031.25,65768116925.42,448929687915.24,1023514355260.51,44605882722.16,302620396989.61
2025-03-31T12:40:00.000Z,2653475988805.35,66017349839.36,449796143202.34,1023106818561.62,44667029177.01,303181288346.01
2025-03-31T12:45:00.000Z,2662006219151.45,65854267939.19,450897767900.78,1024949331361.32,44700125626.58,303862753326.15
2025-03-31T12:50:00.000Z,2661851880852.35,66541271477.6,453314955221.02,1025930456573.96,45011527875.09,304853953880.28
2025-03-31T12:55:00.000Z,2676510692606.43,67303559599.89,457610574475.37,1031040350044.85,45498723411.66,307188799425.48
2025-03-31T13:00:00.000Z,2674172249192.07,68060279383.51,466536863443.68,1030806142166.04,45872082540.48,311710168751.7
2025-03-31T13:05:00.000Z,2672158557973.26,67101894318.01,465710248204.02,1029913260717.04,45826094801.13,311164223620.02
2025-03-31T13:10:00.000Z,2670687404345.72,68487926918.85,467406898273.87,1030163362806.97,46264562938.5,312057967672.26
2025-03-31T13:15:00.000Z,2669699376951.95,68904461746.6,468634171212.7,1029408644407.88,46415860223.85,312768287161.4
2025-03-31T13:20:00.000Z,2668699331519.52,69136292257.16,469444109476.93,1028858477716.55,46566137499.52,313339690789.77
2025-03-31T13:25:00.000Z,2663687594848.31,69298617492.34,470331206887.28,1027100271485.52,46703945023.57,313801169298.32
2025-03-31T13:30:00.000Z,2664500303350.4,69269920565.48,471717572512.88,1026658892455.12,46738872555.21,314491163640.58
2025-03-31T13:35:00.000Z,2644874166094.76,68750593133.75,471113662047.78,1020093691947.45,46315567148.6,313516567858.55
2025-03-31T13:40:00.000Z,2652929444629.68,68932126022.51,473057089565.41,1021797894481.03,46426572416.12,313933178069.59
2025-03-31T13:45:00.000Z,2647266030057.22,69503826677.78,475100283855.87,1020434558590.51,46686990379.44,314512211407.15
2025-03-31T13:50:00.000Z,2641864657910.22,70069020109.02,477181664333.45,1018443289916.0,46828026175.04,315323130305.93
2025-03-31T13:55:00.000Z,2657213840419.86,69815096478.05,480581358392.76,1022243055957.77,46723771571.84,316839944468.16
2025-03-31T14:00:00.000Z,2660989595333.34,70590688397.74,485875804982.3,1024208193667.35,47124016713.28,319048213196.03
2025-03-31T14:05:00.000Z,2669817088161.66,71313270888.87,485329697976.53,1027376505749.35,47545141258.7,318063785281.12
2025-03-31T14:10:00.000Z,2680047120272.26,71576989904.97,488165668760.14,1029606624524.16,47685266427.65,319219623381.27
2025-03-31T14:15:00.000Z,2683571806358.56,72051816573.12,492177907780.11,1030453641491.15,47818396078.07,320597669999.83
2025-03-31T14:20:00.000Z,2679560302279.12,72520765321.29,496037804396.87,1030074963615.76,47892426591.85,321645092428.82
2025-03-31T14:25:00.000Z,2675115169302.58,72914661465.07,499086490106.81,1028825834402.18,48113714848.0,322492025599.37
2025-03-31T14:30:00.000Z,2672988122226.73,73353733178.08,501413222865.07,1028657022168.29,48196878982.27,323063462681.43
2025-03-31T14:35:00.000Z,2686436136037.68,73421957973.36,503632997666.35,1032466465170.58,48317372359.14,323925379319.47
2025-03-31T14:40:00.000Z,2684536285910.9,73869875728.16,507410909962.75,1033347893627.01,48547068090.95,325854741967.45
2025-03-31T14:45:00.000Z,2683573963902.16,74213394545.95,509944144921.79,1033358812306.21,48787839335.31,326999752078.22
2025-03-31T14:50:00.000Z,2688433916346.35,74556947437.02,510883598681.76,1033676994722.06,48972758457.82,327456884034.97
2025-03-31T14:55:00.000Z,2694710867162.29,75028948106.82,514020523045.45,1036550312444.0,49232765209.34,328851991902.66
2025-03-31T15:00:00.000Z,2692403731052.84,75398845492.91,517410671430.15,1035622063001.15,49453738347.56,330195932822.69
2025-03-31T15:05:00.000Z,2697320954662.8,75782148531.92,517938456988.99,1038709826256.86,49634349806.58,330369595699.03
2025-03-31T15:10:00.000Z,2695025278877.97,76330736858.43,521875767217.88,1037997030167.7,49922524655.99,332714971895.34
2025-03-31T15:15:00.000Z,2693011500356.58,76576273242.3,523873248910.85,1036688695541.32,50030047983.98,333619847646.01
2025-03-31T15:20:00.000Z,2694348311974.64,76699492055.95,524497960517.14,1036214050058.83,50158198391.64,333861125475.52
2025-03-31T15:25:00.000Z,2699296989555.25,76936865258.94,525312616883.68,1037681766379.14,50213458284.62,333970405413.74
2025-03-31T15:30:00.000Z,2699275752125.86,77144829971.95,529011266369.08,1038749355933.36,50345431603.15,335342983002.42
2025-03-31T15:35:00.000Z,2699416928736.37,77672964807.48,530575619620.47,1038204996845.59,50531656074.99,335968056399.91
2025-03-31T15:40:00.000Z,2696632983484.2,77885047438.04,531440129358.19,1038005721690.97,50659629936.82,336344843601.05
2025-03-31T15:45:00.000Z,2694502385549.84,77950793800.32,532467663074.3,1037445291249.15,50713397093.07,336745861741.85
2025-03-31T15:50:00.000Z,2698130901029.37,78084724554.9,533504562023.22,1038720687658.93,50743720179.78,337213344825.0
2025-03-31T15:55:00.000Z,2697597902640.76,78236602268.46,534380740706.45,1038426829356.46,50864372739.03,337726905481.99
2025-03-31T16:00:00.000Z,2693874756692.51,78285987138.76,535004110438.34,1037789344233.11,50890810558.35,337983271882.31
2025-03-31T16:05:00.000Z,2698309325680.27,78380039467.42,533118295614.74,1038545111118.83,50875873015.04,336568853496.26
2025-03-31T16:10:00.000Z,2694902882255.58,78236550202.61,534063462645.5,1037778090056.87,50818735510.14,336916456462.95
2025-03-31T16:15:00.000Z,2688323565518.79,78560652409.85,534873268844.46,1035008217075.7,51033988334.7,337240984278.5
2025-03-31T16:20:00.000Z,2689225710934.35,78499763546.86,536078678595.5,1034370036389.73,51069560302.69,337907294696.86
2025-03-31T16:25:00.000Z,2690716036680.04,78863705927.21,537201874832.03,1035459883440.82,51157625149.6,338518280078.89
2025-03-31T16:30:00.000Z,2694437443882.43,78801771959.39,538273382652.86,1036801499331.02,51137101224.65,339208753683.28
2025-03-31T16:35:00.000Z,2694699039543.51,79131248082.59,538988891193.06,1037323371772.52,51434820957.37,339845605341.74
2025-03-31T16:40:00.000Z,2691134906697.1,78841009435.19,538120768279.55,1036629947314.1,51183080939.92,339560984523.02
2025-03-31T16:45:00.000Z,2691578737326.8,78814883635.72,536724481779.5,1036913602505.27,51222508310.31,338624795219.59
2025-03-31T16:50:00.000Z,2688972629599.69,79089222653.5,536430505601.24,1035885476006.3,51389860952.74,338482528794.33
2025-03-31T16:55:00.000Z,2692458831563.85,78912311685.06,535933878499.2,1036660035255.37,51298286864.33,338124716635.7
2025-03-31T17:00:00.000Z,2688241649015.18,78659258565.47,534234267656.94,1035296626506.01,51223167277.28,336590533253.9
2025-03-31T17:05:00.000Z,2689418829204.57,78609535431.58,530020337114.88,1035044547617.82,51101410946.28,334018311172.26
2025-03-31T17:10:00.000Z,2693081793070.24,78483113917.74,529505570642.12,1036592252876.9,51019663084.01,333910105794.44
2025-03-31T17:15:00.000Z,2694142912493.83,78552333854.76,528554963949.88,1037310519195.54,51083634108.01,333307957836.14
2025-03-31T17:20:00.000Z,2688962918761.19,78317340780.92,527934740745.88,1036112452161.62,51071045433.93,333098874977.28
2025-03-31T17:25:00.000Z,2688716177111.98,78354523288.87,527757346599.82,1035311745239.84,51119496467.25,332832432991.34
2025-03-31T17:30:00.000Z,2687908202349.86,78395413649.29,527912735147.67,1035322022165.54,51077961147.61,332787366152.76
2025-03-31T17:35:00.000Z,2686567612748.39,78443638709.75,528205123908.61,1034720493108.94,51112727535.95,332934558573.65
2025-03-31T17:40:00.000Z,2682602180967.08,78638258007.2,529122501386.88,1032392234132.69,51286031905.69,333551104156.91
2025-03-31T17:45:00.000Z,2673749145005.57,78613669938.42,530063353547.49,1029644818602.86,51257182505.4,333916420945.75
2025-03-31T17:50:00.000Z,2667896071608.24,78823194756.85,532071100147.57,1027195817390.54,51388587906.22,335050290236.0
2025-03-31T17:55:00.000Z,2672427465331.71,79110700958.95,534677323755.0,1029506494440.13,51579435752.06,336650185311.84
2025-03-31T18:00:00.000Z,2669938170707.67,79350890903.21,536429433277.34,1029144384105.05,51697346826.87,337757931636.57
2025-03-31T18:05:00.000Z,2675738178990.68,79408564113.51,535239129306.48,1030727683164.55,51693026655.55,336634564348.17
2025-03-31T18:10:00.000Z,2679836361341.2,79516742587.36,536122743347.75,1031655561817.62,51710437258.41,336778149182.86
2025-03-31T18:15:00.000Z,2683388537971.34,79736421979.1,537234543413.04,1033170219215.08,51798516911.28,336875078519.63
2025-03-31T18:20:00.000Z,2686514564530.49,79718609697.37,538134663776.64,1033885962743.85,51843162208.59,337161070163.78
2025-03-31T18:25:00.000Z,2685521116057.52,79959771962.83,538776359451.39,1033892442877.34,51871268347.28,337354639237.77
2025-03-31T18:30:00.000Z,2687635328870.69,79878253122.3,538549683615.48,1034481351361.77,51811681774.2,337051857024.31
2025-03-31T18:35:00.000Z,2689979627931.85,80119449448.12,539509501225.9,1035523049669.44,51910635687.29,337480474383.45
2025-03-31T18:40:00.000Z,2692565888222.75,80169276304.83,540151942393.76,1036409441801.28,51996767545.64,337767265443.13
2025-03-31T18:45:00.000Z,2694841969433.07,80454264541.71,541696291357.74,1037970633629.22,52125037270.18,338734452171.94
2025-03-31T18:50:00.000Z,2691541407600.34,80507428313.54,542204096336.77,1036508594945.63,52075261829.04,338866133021.62
2025-03-31T18:55:00.000Z,2693958016558.13,80580626426.25,542803488978.56,1037351650618.39,52143516924.52,339019056445.2
2025-03-31T19:00:00.000Z,2690454107093.63,80498708830.14,542621908195.74,1036665875076.38,52079171132.71,338762605587.74
2025-03-31T19:05:00.000Z,2689491518167.77,80423672892.76,539086782659.68,1036473254593.44,51973995680.59,336357293684.2
2025-03-31T19:10:00.000Z,2689713518293.03,80399181207.46,538221520415.07,1036525800344.76,51892021558.49,335497108759.68
2025-03-31T19:15:00.000Z,2692239558420.15,80330178377.08,538480448883.23,1037652061680.49,51990946333.82,335546842057.54
2025-03-31T19:20:00.000Z,2688671094266.04,80503954542.76,538345398423.92,1036727415341.28,51933109662.78,335418027497.84
2025-03-31T19:25:00.000Z,2687181455759.81,80568182855.26,537969448221.39,1036444078312.84,51929761323.78,335006592796.68
2025-03-31T19:30:00.000Z,2680108420265.83,80171128382.57,538342349998.93,1034388096427.26,51817960329.49,334949806783.05
2025-03-31T19:35:00.000Z,2681932433639.44,80435236050.62,538914929225.73,1034529567963.07,51852255869.61,335179788872.65
2025-03-31T19:40:00.000Z,2677379528062.5,80688433335.26,539428900890.58,1034143881682.34,52006529919.16,335297275226.33
2025-03-31T19:45:00.000Z,2677683408901.94,80891323059.25,540158629981.34,1034132249238.5,52071961891.97,335593300252.54
2025-03-31T19:50:00.000Z,2671678295147.12,80906303724.4,540624296802.73,1032073565065.01,52068099870.54,335653004853.29
2025-03-31T19:55:00.000Z,2668760811292.69,81172559479.55,541782775838.35,1031193228408.27,52224589025.85,336103949303.73
2025-03-31T20:00:00.000Z,2668315432950.38,81358183126.39,544061806156.93,1031159850707.17,52303432158.15,337078803754.93
2025-03-31T20:05:00.000Z,2667240220198.48,81633948572.25,543885938069.63,1031063053500.52,52384026678.38,336200883177.6
2025-03-31T20:10:00.000Z,2671070878433.01,81562759281.67,543912730216.38,1031922540674.59,52289191922.06,336085419169.82
2025-03-31T20:15:00.000Z,2671476403125.23,81779656103.44,545313335091.19,1032615588253.36,52425914295.91,336671256184.45
2025-03-31T20:20:00.000Z,2672956730664.72,81921443362.45,545646938623.54,1032755681817.1,52518161969.22,336677249391.11
2025-03-31T20:25:00.000Z,2675026245406.08,82035637839.77,546005063768.06,1033115407964.51,52610434059.74,336769729329.46
2025-03-31T20:30:00.000Z,2674701628467.88,82156616358.33,546569549022.22,1032858645269.29,52547126409.16,336868248367.61
2025-03-31T20:35:00.000Z,2674047247240.51,82184529852.38,547018637697.57,1032440018742.82,52552969297.54,336925605174.21
2025-03-31T20:40:00.000Z,2674460216378.64,82263184578.24,547279375363.48,1032689824361.79,52581676425.81,336969800233.37
2025-03-31T20:45:00.000Z,2673643681179.96,82328852571.21,547345714840.39,1032465601519.84,52592727477.69,336933438049.26
2025-03-31T20:50:00.000Z,2672752041410.56,82417003821.62,547518516496.52,1031842609932.82,52610919220.4,336988144879.31
2025-03-31T20:55:00.000Z,2665679769463.69,82389950436.45,547679219803.59,1030335403917.62,52654265652.64,337042883150.1
2025-03-31T21:00:00.000Z,2664445804481.39,82386656550.34,548638274667.11,1028910077729.3,52546937494.64,337531633664.15
2025-03-31T21:05:00.000Z,2666769976011.27,82590407010.1,548699790907.2,1030350909664.5,52709451987.62,337323397268.26
2025-03-31T21:10:00.000Z,2668002005094.86,82677893191.04,548910850993.39,1030660373616.07,52733419264.87,337408053418.07
2025-03-31T21:15:00.000Z,2669173190985.15,82711005344.72,549245935802.08,1031277630564.17,52763591579.18,337562247322.44
2025-03-31T21:20:00.000Z,2668440356861.65,82757577335.08,549358657874.11,1030840031889.98,52777718843.16,337605532591.59
2025-03-31T21:25:00.000Z,2671707082975.0,82755224712.25,549568712789.87,1031404487254.08,52834165617.23,337686368096.28
2025-03-31T21:30:00.000Z,2669954156379.48,82750241547.16,550525792953.57,1031530058888.45,52900186835.92,338068555685.63
2025-03-31T21:35:00.000Z,2669882564500.94,82950835809.75,550836725244.75,1031048161195.57,52871761201.96,338145333307.34
2025-03-31T21:40:00.000Z,2670908218433.5,82982070246.42,550967629829.59,1031140853797.85,52922080501.52,338133666640.3
2025-03-31T21:45:00.000Z,2670878003279.94,83027107249.05,550755647402.63,1031265264712.32,52936668181.29,338022383350.79
2025-03-31T21:50:00.000Z,2668652646952.66,82989473070.61,550342802922.35,1030681136130.64,52876618246.26,337767558830.97
2025-03-31T21:55:00.000Z,2671266801964.11,82979753232.28,549953022595.45,1031322741196.36,52883996997.96,337520109700.49
2025-03-31T22:00:00.000Z,2669123606496.68,82957872560.43,549681357641.48,1030830648973.8,52857159876.03,337285983405.92
2025-03-31T22:05:00.000Z,2665279690751.12,82536700438.17,544097160644.28,1029142087939.32,52647927849.16,334413788607.65
2025-03-31T22:10:00.000Z,2665131389996.17,82247639632.31,542331728496.41,1028895708371.98,52412682891.43,333313275006.21
2025-03-31T22:15:00.000Z,2663434838189.88,81782417480.42,538187511603.58,1028134131212.56,52141878328.46,330540362245.27
2025-03-31T22:20:00.000Z,2660284451053.32,81756590738.48,537243789557.66,1027217181893.98,52159917039.53,329930149100.4
2025-03-31T22:25:00.000Z,2659955382043.67,81698681311.76,536932664875.12,1026749715609.58,52090907781.26,329606344349.98
2025-03-31T22:30:00.000Z,2660578943690.98,81603462718.88,536079652781.0,1026865853379.0,52018512022.27,329040123720.37
2025-03-31T22:35:00.000Z,2662362304424.41,81427269882.34,535557817508.91,1027907270852.15,52011880834.2,328777833896.16
2025-03-31T22:40:00.000Z,2661228254143.18,81325530010.6,534284310144.29,1027727957896.52,51864546853.3,327986114765.97
2025-03-31T22:45:00.000Z,2661504396306.53,81065720648.15,531662984114.42,1028175050470.64,51719681755.48,326402265216.76
2025-03-31T22:50:00.000Z,2662369132333.11,80965634238.91,530600557070.7,1028459575626.94,51681720785.5,325886856800.92
